IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.03349348
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.02585652
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",99,55,55,"55",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01315472
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",99,55,55,"55",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.00914756
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",148,56,56,"56",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01382771
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",148,56,56,"56",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.00964607
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",149,57,57,"57",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01465441
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",149,57,57,"57",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01025562
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",150,58,58,"58",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01570756
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",150,58,58,"58",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.0110331
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",151,59,59,"59",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01703167
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",151,59,59,"59",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01201806
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",87,60,60,"60",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01863427
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",87,60,60,"60",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01322605
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",153,61,61,"61",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.02046537
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",153,61,61,"61",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01463239
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",154,62,62,"62",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.02247366
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",154,62,62,"62",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01621336
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",155,63,63,"63",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.02459876
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",155,63,63,"63",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01793543
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",156,64,64,"64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.02681057
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",156,64,64,"64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.01978322
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",100,65,65,"65",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.02913385
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",100,65,65,"65",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.02177692
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",157,66,66,"66",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.03161993
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",157,66,66,"66",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.02395279
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",158,67,67,"67",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.0343697
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",158,67,67,"67",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.02638601
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",159,68,68,"68",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.03747493
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",159,68,68,"68",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.0291441
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",160,69,69,"69",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.04100432
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",160,69,69,"69",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.03227617
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",101,70,70,"70",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.0450036
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",101,70,70,"70",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.035811
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",162,71,71,"71",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.04946878
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",162,71,71,"71",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.03973258
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",163,72,72,"72",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.05439939
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",163,72,72,"72",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.04403044
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",164,73,73,"73",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.0597952
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",164,73,73,"73",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.04869886
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",165,74,74,"74",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.06567751
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",165,74,74,"74",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.05376035
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",102,75,75,"75",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.07211686
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",102,75,75,"75",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.05929959
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",166,76,76,"76",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.07919988
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",166,76,76,"76",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.06542694
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",167,77,77,"77",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.08704294
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",167,77,77,"77",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.07229587
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",168,78,78,"78",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.09574731
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",168,78,78,"78",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.08005019
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",169,79,79,"79",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.1053631
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",169,79,79,"79",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.08877957
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",88,80,80,"80",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.11590848
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",88,80,80,"80",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.0985294
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",171,81,81,"81",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.12734509
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",171,81,81,"81",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.10924678
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",172,82,82,"82",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.13966346
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",172,82,82,"82",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.12084808
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",173,83,83,"83",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.15295234
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",173,83,83,"83",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.13323142
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",174,84,84,"84",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.16740336
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",174,84,84,"84",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.14629037
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",103,85,85,"85",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.18341127
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",103,85,85,"85",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.1599733
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",175,86,86,"86",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.20142438
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",175,86,86,"86",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.17426518
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",176,87,87,"87",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.22184301
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",176,87,87,"87",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.18927319
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",177,88,88,"88",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.24493264
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",177,88,88,"88",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.20519362
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",178,89,89,"89",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.27049921
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",178,89,89,"89",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.22238464
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",104,90,90,"90",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.29805688
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",104,90,90,"90",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.24129507
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",180,91,91,"91",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.32674491
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",180,91,91,"91",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.26240828
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",181,92,92,"92",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.35562857
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",181,92,92,"92",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.28616262
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",182,93,93,"93",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.38424643
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",182,93,93,"93",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.31259186
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",183,94,94,"94",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.4124257
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",183,94,94,"94",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.341447
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",105,95,95,"95",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.44064283
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",105,95,95,"95",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.3719239
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",184,96,96,"96",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.46958331
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",184,96,96,"96",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.40301193
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",185,97,97,"97",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.49964877
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",185,97,97,"97",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.43379754
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",186,98,98,"98",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.53108847
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",186,98,98,"98",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.46355272
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",187,99,99,"99",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.56348488
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",187,99,99,"99",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.49226763
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",1,"Male",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.60058388
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2024,"United Nations Population Division",288,"Ghana","GH","GHA",77,"2026",4,"Median",2,"Female",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.54760489
